iter	F1	Logloss
879	0.9909961576	0.0368298967
880	0.9910056298	0.03679762358
881	0.9910908882	0.03673515589
882	0.991119311	0.03671071824
883	0.9911098365	0.03667144318
884	0.991119311	0.03665550596
885	0.991119311	0.03663665398
886	0.9911287856	0.03660763885
887	0.9911287856	0.03659371895
888	0.9911098365	0.03656688129
889	0.9911287856	0.03654987761
890	0.9911287856	0.03654986602
891	0.9911287856	0.03653857458
892	0.9911287856	0.03650500175
893	0.9911287856	0.03648513025
894	0.9911382603	0.03645938205
895	0.9911382603	0.03643676546
896	0.9911572105	0.0363944422
897	0.9911666858	0.03637623756
898	0.9911666858	0.03636431841
899	0.9911572105	0.03633764643
900	0.9911572105	0.0363375996
901	0.9911572105	0.03633758539
902	0.9911666858	0.03631467318
903	0.9912045889	0.03629000905
904	0.9912519719	0.03626331809
905	0.9912519719	0.03626327511
906	0.9912519719	0.03626325199
907	0.9912519719	0.03626324622
908	0.9913277941	0.03622525962
909	0.9913372727	0.03619299091
910	0.9913277941	0.0361752214
911	0.9913277941	0.03615156004
912	0.9913277941	0.03611074499
913	0.9913372727	0.03609045509
914	0.9913562304	0.03606364501
915	0.9913562304	0.03602635293
916	0.9913562304	0.03600608563
917	0.9913562304	0.0359911622
918	0.9913657095	0.03597056045
919	0.9913751888	0.03594818063
920	0.9913751888	0.03594813482
921	0.9913751888	0.03594813482
922	0.9913751888	0.03594813482
923	0.9913751888	0.03594813482
924	0.9913657095	0.03591679634
925	0.9913657095	0.03591678482
926	0.9913657095	0.0359167434
927	0.9913657095	0.03591665158
928	0.9913657095	0.03591665158
929	0.9913657095	0.03591663092
930	0.9913657095	0.03591622182
931	0.9913657095	0.03591621614
932	0.9913751888	0.03591581023
933	0.9913751888	0.03591580778
934	0.991394148	0.03591540498
935	0.9914036279	0.03589635344
936	0.991394148	0.03587998054
937	0.9914036279	0.03585913345
938	0.9914225881	0.03582714101
939	0.9914225881	0.03582713856
940	0.9914225881	0.03582709767
941	0.9914415491	0.03580212443
942	0.9914415491	0.03578943842
943	0.9915285029	0.03575867167
944	0.9915285029	0.03575862659
945	0.9915285029	0.03575862659
946	0.9915285029	0.03572339189
947	0.9915379835	0.03570683968
948	0.9915379835	0.03569243886
949	0.9915379835	0.03567301124
950	0.9915379835	0.03565631071
951	0.9915379835	0.03562094071
952	0.9915474642	0.03558663905
953	0.9915474642	0.03556755887
954	0.9915474642	0.03554316096
955	0.9915759077	0.03551562748
956	0.9915569452	0.03547612677
957	0.9914794733	0.03545125272
958	0.9914794733	0.03543350086
959	0.9914889548	0.03539006898
960	0.9915079183	0.03536866855
961	0.9915268825	0.03534423198
962	0.9915458475	0.03533325414
963	0.9915553303	0.03531709124
964	0.9916327994	0.03528840068
965	0.9915553303	0.03525417015
966	0.991642282	0.03523742355
967	0.9916517648	0.03521850882
968	0.9916517648	0.0352018362
969	0.9916517648	0.03516646533
970	0.9916517648	0.03514728354
971	0.9916517648	0.03510393347
972	0.9916707309	0.03508700173
973	0.9916802142	0.03505792391
974	0.9916707309	0.03504046876
975	0.9916896977	0.03501516009
976	0.9916896977	0.03501516009
977	0.9916896977	0.03500597579
978	0.9916991814	0.03498740951
979	0.9917086653	0.03496397154
980	0.9917086653	0.03494655179
981	0.9917086653	0.03492938418
982	0.9917086653	0.03490264187
983	0.9917086653	0.03488546814
984	0.9917181493	0.03486563847
985	0.9917181493	0.03485332922
986	0.9917181493	0.03484108951
987	0.9917181493	0.03482777831
988	0.9917276335	0.03481808113
989	0.9917276335	0.03479266185
990	0.9917371179	0.03476996133
991	0.9917655722	0.03475794305
992	0.9917560873	0.03472818504
993	0.9917466025	0.03471202815
994	0.9917750574	0.03469732856
995	0.9917655722	0.03467929801
996	0.9917845427	0.03466080192
997	0.9918035139	0.03464869279
998	0.9918035139	0.0346333183
999	0.9917940282	0.03462388241
1000	0.9917940282	0.03461502985
1001	0.9918224858	0.03458379281
1002	0.9918414584	0.03455328363
1003	0.991831972	0.03453736247
1004	0.9918414584	0.03451390236
1005	0.9918604318	0.03448126682
1006	0.9918699187	0.03446809604
1007	0.9918699187	0.03444217897
1008	0.9918604318	0.03442349719
1009	0.9918604318	0.0343980198
1010	0.9918699187	0.03437167212
1011	0.9918983806	0.03434181403
1012	0.9918983806	0.03431686104
1013	0.9918983806	0.03428981203
1014	0.9919078683	0.0342758819
1015	0.9919173562	0.03425285516
1016	0.9919173562	0.03422742805
1017	0.9919173562	0.03421301865
1018	0.9919458208	0.03418457761
1019	0.9919458208	0.03416978368
1020	0.9919458208	0.03414556112
1021	0.9919363324	0.03411967152
1022	0.9919553094	0.03409970105
1023	0.9919458208	0.03405320479
1024	0.9919458208	0.03403137598
1025	0.9919458208	0.03399889243
1026	0.9919553094	0.03396450551
1027	0.9919458208	0.03395376123
1028	0.9919553094	0.03393389172
1029	0.9919458208	0.03390060217
1030	0.9919647982	0.03386907279
1031	0.9919647982	0.03386907279
1032	0.9919647982	0.03385627959
1033	0.9919932655	0.03384627395
1034	0.9919932655	0.03383348278
1035	0.9919742871	0.03381444813
1036	0.9919837762	0.03380238569
1037	0.9919837762	0.03379347728
1038	0.9919837762	0.03376688752
1039	0.9919837762	0.03375220029
1040	0.9919837762	0.03372267981
1041	0.9919837762	0.0337044112
1042	0.9920122447	0.03368823373
1043	0.9919742871	0.03366886538
1044	0.9920312246	0.03364150035
1045	0.9920312246	0.0336278005
1046	0.9920502052	0.03359616955
1047	0.9920786775	0.03356484832
1048	0.9920786775	0.03352914967
1049	0.9920881686	0.03351960176
1050	0.9920786775	0.03350877978
1051	0.9921071514	0.03348653571
1052	0.9920976599	0.03347339588
1053	0.9920976599	0.03345504683
1054	0.9920976599	0.03344236087
1055	0.9921071514	0.03341159555
1056	0.9921071514	0.03338896898
1057	0.9921261349	0.03336048189
1058	0.9921830898	0.03333910114
1059	0.9922020763	0.0333161815
1060	0.9922115697	0.03328987038
1061	0.9922210634	0.03326367825
1062	0.9922210634	0.03323004073
1063	0.9922210634	0.03321064928
1064	0.9922305573	0.03318798663
1065	0.9922305573	0.03316461951
1066	0.9922400513	0.03314903332
1067	0.9922495455	0.03312311119
1068	0.992192583	0.03309193618
1069	0.9922020763	0.033069617
1070	0.9922210634	0.03304391459
1071	0.9922305573	0.03302173884
1072	0.9922210634	0.03300504948
1073	0.9922400513	0.03298098596
1074	0.9922400513	0.03298097911
1075	0.9922400513	0.03295357107
1076	0.9923839412	0.03292244526
1077	0.9924803398	0.03289417202
1078	0.992489835	0.03286152494
1079	0.9925278174	0.03284061228
1080	0.9926037909	0.03280865515
1081	0.9926132884	0.03278641984
1082	0.992632284	0.0327535125
1083	0.992632284	0.03274094235
1084	0.992632284	0.03272771632
1085	0.9926512803	0.03269811466
1086	0.992641782	0.03267923824
1087	0.9926512803	0.0326567285
1088	0.9926607787	0.03262763773
1089	0.9926702773	0.03260758069
1090	0.9926607787	0.03258295216
1091	0.9926607787	0.03258295216
1092	0.9926607787	0.03258295216
1093	0.9926987742	0.03255917509
1094	0.9926987742	0.03253120787
1095	0.9927082735	0.03251141111
1096	0.9927272727	0.03249501846
1097	0.9927272727	0.03249496986
1098	0.9927272727	0.03249495977
1099	0.9927272727	0.0324949293
1100	0.9927272727	0.03249492241
1101	0.9927272727	0.03248426347
1102	0.9927272727	0.03246966666
1103	0.9927272727	0.03245562611
1104	0.9927272727	0.03244218705
1105	0.9927557729	0.03241609589
1106	0.9927652733	0.0324014671
1107	0.9927842747	0.03236632512
1108	0.9927842747	0.03235200536
1109	0.9927842747	0.03233634414
1110	0.9927937757	0.03230196767
1111	0.9928412832	0.0322626807
1112	0.9928412832	0.0322488545
1113	0.9928412832	0.03224880771
1114	0.9928412832	0.03223258544
1115	0.9928412832	0.03223255224
1116	0.9928222796	0.03221139453
1117	0.9928317813	0.03219352704
1118	0.9928317813	0.03217292458
1119	0.9928507853	0.03214852156
1120	0.9928507853	0.03214851032
1121	0.9928507853	0.03214849696
1122	0.9928507853	0.03214848325
1123	0.9928507853	0.03214848164
1124	0.9928507853	0.03214845711
1125	0.9928507853	0.03214845045
1126	0.9928507853	0.03214844379
1127	0.9928507853	0.0321484234
1128	0.9928507853	0.0321484234
1129	0.9928412832	0.03212755873
1130	0.9928412832	0.03212755873
1131	0.9928507853	0.03211608568
1132	0.9928507853	0.03211605769
1133	0.9928507853	0.03211604482
1134	0.9928507853	0.03211603615
1135	0.9928507853	0.03211603615
1136	0.9928507853	0.03211603615
1137	0.9928602875	0.0321040222
1138	0.9928602875	0.03208879754
1139	0.9928697899	0.03206537293
1140	0.9928982983	0.03205253787
1141	0.9928982983	0.03203896177
1142	0.9928982983	0.03201697792
1143	0.9928982983	0.03199772267
1144	0.9928982983	0.03197671292
1145	0.9928982983	0.03196307671
1146	0.9928982983	0.03194652047
1147	0.9929078014	0.03192248442
1148	0.9929078014	0.03190970085
1149	0.9929078014	0.0318908316
1150	0.9929173047	0.0318616577
1151	0.9929078014	0.03184678515
1152	0.9929078014	0.0318467795
1153	0.992936312	0.03181372345
1154	0.992936312	0.03181367574
1155	0.9929458158	0.03181343921
1156	0.9929458158	0.03181341552
1157	0.9929553199	0.03178837851
1158	0.9929553199	0.03178819013
1159	0.9929553199	0.03178819013
1160	0.9929553199	0.03176885844
1161	0.9929553199	0.031768846
1162	0.9929458158	0.03174762564
1163	0.9929458158	0.03174592701
1164	0.9929648241	0.03171776165
1165	0.9929743285	0.03170006317
1166	0.9929648241	0.03167410075
1167	0.9929648241	0.03165535617
1168	0.9929933379	0.03162483565
1169	0.9930028429	0.03158956598
1170	0.9930028429	0.03157899264
1171	0.9930028429	0.03156952741
1172	0.9930028429	0.03154944342
1173	0.9930218534	0.03152516874
1174	0.9930313589	0.03150685864
1175	0.9930693828	0.0314781116
1176	0.9930788892	0.03146402955
1177	0.9930788892	0.0314396051
1178	0.9930693828	0.03140872255
1179	0.9930693828	0.03138270891
1180	0.9930883958	0.03136709543
1181	0.9930883958	0.03135713658
1182	0.9930883958	0.03133452052
1183	0.9930979026	0.0313172947
1184	0.9930883958	0.03130492849
1185	0.9930979026	0.03129382359
1186	0.9930979026	0.03128130652
1187	0.9930979026	0.03126181065
1188	0.9930979026	0.03125151899
1189	0.9931169167	0.03123788638
1190	0.9931169167	0.03123780577
1191	0.9931169167	0.03123779435
1192	0.9931169167	0.03123779435
1193	0.9931169167	0.03123778529
1194	0.9931169167	0.03123769403
1195	0.9931169167	0.03123769403
1196	0.9930979026	0.0312035406
1197	0.9930979026	0.03119641215
1198	0.9930883958	0.03118592266
1199	0.9930883958	0.03116731738
1200	0.9930788892	0.03114074869
1201	0.9930979026	0.03113165766
1202	0.9930979026	0.03113139107
1203	0.9930979026	0.03111025724
1204	0.9930979026	0.03109506882
1205	0.9931549471	0.03106791121
1206	0.9931549471	0.03106791121
1207	0.9931549471	0.03106791121
1208	0.9931549471	0.03105866297
1209	0.9931739634	0.03103279523
1210	0.9931834718	0.03100966947
1211	0.9931739634	0.03099449216
1212	0.9931739634	0.0309822785
1213	0.9931834718	0.03096440547
1214	0.9932024892	0.03093422335
1215	0.9932024892	0.03091886068
1216	0.9932215074	0.03089899314
1217	0.9932785661	0.03088455959
1218	0.9932785661	0.03088455438
1219	0.9933070979	0.03084888958
1220	0.9933261201	0.03083425316
1221	0.9933166089	0.03081148997
1222	0.9933261201	0.03079404287
1223	0.9933261201	0.03076578209
1224	0.9933261201	0.03075270342
1225	0.9933356314	0.03072989611
1226	0.9933356314	0.03072987508
1227	0.9933356314	0.03072962544
1228	0.9933356314	0.03072945979
1229	0.9933356314	0.03071710189
1230	0.9933356314	0.0307170915
1231	0.9933356314	0.0307170811
1232	0.9933356314	0.03071707822
1233	0.9933356314	0.03071706783
1234	0.9933356314	0.03071706495
1235	0.9933356314	0.03071705456
1236	0.9933356314	0.03071705196
1237	0.9933356314	0.03069988768
1238	0.9933356314	0.03068716271
1239	0.9933356314	0.03068712064
1240	0.9933356314	0.03067099167
1241	0.9933261201	0.03065761573
1242	0.9933451429	0.0306370696
1243	0.9933451429	0.03062509583
1244	0.9933261201	0.03060378596
1245	0.9933261201	0.03058018002
1246	0.9933261201	0.03057713153
1247	0.9933261201	0.03056985915
1248	0.9933261201	0.03056193435
1249	0.9933261201	0.03056193435
1250	0.9933261201	0.03054136761
1251	0.9933261201	0.03053753097
1252	0.9933261201	0.03053753097
1253	0.9933261201	0.03050425713
1254	0.9933261201	0.03049245915
1255	0.9933451429	0.03046194937
1256	0.9933451429	0.03046193885
1257	0.9933451429	0.03046193359
1258	0.9933451429	0.03046193359
1259	0.9933451429	0.03046193048
1260	0.9933451429	0.03046190944
1261	0.9933451429	0.03046187225
1262	0.9933451429	0.03046186205
1263	0.9933451429	0.03046185185
1264	0.9933451429	0.03046184135
1265	0.9933451429	0.03046182037
1266	0.9933451429	0.03046181416
1267	0.9933451429	0.03046180796
1268	0.9933451429	0.03046180485
1269	0.9933451429	0.03046179443
1270	0.9933451429	0.03046177347
1271	0.9933451429	0.03046175252
1272	0.9933451429	0.03046174632
1273	0.9933451429	0.03046173585
1274	0.9933451429	0.03046173191
1275	0.9933451429	0.03046173191
1276	0.9933451429	0.03046173191
1277	0.9933451429	0.0304421601
1278	0.9933451429	0.0304421601
1279	0.9933451429	0.03044212282
1280	0.9933451429	0.03044212027
1281	0.9933451429	0.03043021013
1282	0.9933546546	0.0304093609
1283	0.9933736786	0.03038874718
1284	0.9933736786	0.03037328687
1285	0.9933831908	0.03036010681
1286	0.9933927032	0.03034559101
1287	0.9934022159	0.03032281163
1288	0.9934022159	0.03032280728
1289	0.9934022159	0.03032280728
1290	0.9933831908	0.03030186014
1291	0.9933831908	0.03030069247
1292	0.9934307548	0.03028474783
1293	0.9934307548	0.03027693402
1294	0.9934402681	0.0302558097
1295	0.9934402681	0.03024038632
1296	0.9934402681	0.0302265113
1297	0.9934402681	0.03021526162
1298	0.9934402681	0.03020200408
1299	0.9934402681	0.0301862826
1300	0.9934402681	0.03016941318
1301	0.9935163814	0.0301430459
1302	0.9935163814	0.03011546737
1303	0.9935163814	0.03010504558
1304	0.9935163814	0.03010504558
1305	0.9935163814	0.03010504558
1306	0.9935163814	0.03010502446
1307	0.9934878376	0.03007845572
1308	0.9934878376	0.03007845324
1309	0.993497352	0.03006057935
1310	0.9935068666	0.03004373324
1311	0.9935163814	0.03002733534
1312	0.9935163814	0.03002733214
1313	0.9935163814	0.03002728598
1314	0.9935163814	0.03000905824
1315	0.9935163814	0.03000904934
1316	0.9935068666	0.02999884035
1317	0.9935068666	0.02997360054
1318	0.9935068666	0.02997358111
1319	0.9935068666	0.02997357663
1320	0.9935258964	0.02996212868
1321	0.9935354116	0.02994005613
1322	0.9935544425	0.02992593856
1323	0.9935639582	0.02990730051
1324	0.9935925064	0.02988563852
1325	0.9935925064	0.0298856343
1326	0.9935925064	0.0298856343
1327	0.9935925064	0.02988563027
1328	0.9935925064	0.02988562606
1329	0.9936020228	0.02987816904
1330	0.9935925064	0.02986013371
1331	0.9936020228	0.02984577118
1332	0.9936020228	0.02984576316
1333	0.9936020228	0.02984575514
1334	0.9936020228	0.02983698365
1335	0.9936020228	0.02983696745
1336	0.9936020228	0.02982358528
1337	0.9936020228	0.02982358123
1338	0.9936020228	0.02982358123
1339	0.9936020228	0.02981289547
1340	0.9936115395	0.02979836071
1341	0.9936115395	0.02979832838
1342	0.9936115395	0.02979832637
1343	0.9936020228	0.02978385283
1344	0.9936020228	0.02978385283
1345	0.9936020228	0.02978385283
1346	0.9936115395	0.02976883535
1347	0.9936115395	0.0297688034
1348	0.9936115395	0.02976877165
1349	0.9936115395	0.02975375622
1350	0.9936115395	0.02975374807
1351	0.9936115395	0.02974807782
1352	0.9936020228	0.02972068128
1353	0.9936210563	0.02970562125
1354	0.9936210563	0.02968722061
1355	0.9936115395	0.02967176506
1356	0.9936591253	0.02965822462
1357	0.9936496078	0.02963921405
1358	0.9936496078	0.02962890352
1359	0.993668643	0.02961222699
1360	0.993668643	0.02960095972
1361	0.9936781609	0.02958757072
1362	0.993687679	0.02957419949
1363	0.9936971973	0.02956364955
1364	0.9936971973	0.02955560956
1365	0.9936971973	0.02954014482
1366	0.9937162343	0.02951847403
1367	0.9937162343	0.02950518756
1368	0.9937162343	0.02949348172
1369	0.9937162343	0.0294934762
1370	0.9937162343	0.02947450705
1371	0.9937257531	0.02946253445
1372	0.9937257531	0.02945204157
1373	0.9937162343	0.02942395503
1374	0.9937162343	0.02940368628
1375	0.9937162343	0.02940368628
1376	0.9937162343	0.02940364518
1377	0.9937162343	0.02939411866
1378	0.9937162343	0.02938258724
1379	0.9937352721	0.02935726442
1380	0.9937447913	0.02934063167
1381	0.9937447913	0.02931643743
1382	0.9937447913	0.0293164312
1383	0.9937352721	0.02930552414
1384	0.9937352721	0.02928930831
1385	0.9937543107	0.02926470533
1386	0.9937543107	0.02925218932
1387	0.9937543107	0.02922454207
1388	0.9937447913	0.02921122418
1389	0.9937447913	0.02919382703
1390	0.9937447913	0.02918531665
1391	0.9937447913	0.02916883064
1392	0.9937447913	0.02916881388
1393	0.9937447913	0.0291636253
1394	0.9937447913	0.02915285838
1395	0.9937447913	0.02915285568
1396	0.9937733499	0.02913038909
1397	0.9937828698	0.02911872509
1398	0.9938209513	0.02908863965
1399	0.9938304721	0.02906979464
1400	0.9938304721	0.02906977808
1401	0.9938304721	0.0290697661
1402	0.9938304721	0.02906971823
1403	0.9938304721	0.02906971823
1404	0.9938304721	0.02906971823
1405	0.9938304721	0.02906971823
1406	0.9938304721	0.02906971823
1407	0.9938304721	0.02905660157
1408	0.9938304721	0.02904163053
1409	0.9938399931	0.02902497636
1410	0.9938399931	0.02898435454
1411	0.9938399931	0.02897175684
1412	0.9938304721	0.02896228235
1413	0.9938304721	0.02894157561
1414	0.9938304721	0.02891754902
1415	0.9938304721	0.02889455352
1416	0.9938304721	0.02887023324
1417	0.9938304721	0.02885486251
1418	0.9938685572	0.02884561831
1419	0.9938685572	0.02882814296
1420	0.9938685572	0.02881985292
1421	0.9938685572	0.02881216031
1422	0.9938685572	0.02881201974
1423	0.9938685572	0.02881200373
1424	0.9938685572	0.02879618502
1425	0.9938685572	0.02879617808
1426	0.9938685572	0.02879615032
1427	0.9938685572	0.02879294019
1428	0.9938685572	0.02878136155
1429	0.9938685572	0.02876846601
1430	0.9938685572	0.028748967
1431	0.9938685572	0.02872980262
1432	0.9938685572	0.02871590512
1433	0.9938780789	0.02870278685
1434	0.9938780789	0.02869075452
1435	0.9938780789	0.02868334563
1436	0.9938780789	0.02868176734
1437	0.9938685572	0.0286643268
1438	0.9938685572	0.02864110117
1439	0.9938590356	0.02861318797
1440	0.9938590356	0.02858851138
1441	0.9938590356	0.02858848216
1442	0.9938590356	0.02856885763
1443	0.9938590356	0.02855048104
1444	0.9938685572	0.02853109663
1445	0.9938685572	0.0285189879
1446	0.9938780789	0.02850560238
1447	0.9938876008	0.0284765813
1448	0.9939352131	0.02845035144
1449	0.9939352131	0.02844447265
1450	0.9939542593	0.02842611851
1451	0.9939542593	0.02841410777
1452	0.9939542593	0.02840537044
1453	0.9939637827	0.02839204152
1454	0.9939637827	0.0283920269
1455	0.9939637827	0.02838225926
1456	0.9939733062	0.02837217781
1457	0.99398283	0.0283565312
1458	0.99398283	0.0283422832
1459	0.99398283	0.0283422832
1460	0.99398283	0.02834225791
1461	0.99398283	0.02834223162
1462	0.99398283	0.02834223162
1463	0.99398283	0.02833133209
1464	0.99398283	0.02831855255
1465	0.99398283	0.0283026631
1466	0.99398283	0.02830262452
1467	0.99398283	0.02830262452
1468	0.99398283	0.02829021997
1469	0.99398283	0.02827870553
1470	0.99398283	0.02827869561
1471	0.99398283	0.02827869331
1472	0.99398283	0.02826112831
1473	0.99398283	0.02826109149
1474	0.99398283	0.02826105445
1475	0.99398283	0.02826103609
1476	0.99398283	0.02826103609
1477	0.99398283	0.02825094251
1478	0.99398283	0.02825094251
1479	0.99398283	0.02825093729
1480	0.99398283	0.02825093729
1481	0.99398283	0.02823074243
1482	0.99398283	0.0282307401
1483	0.9939923539	0.02821710762
1484	0.9939923539	0.02821709088
1485	0.9939923539	0.02821708251
1486	0.9939923539	0.02819479928
1487	0.9939923539	0.02817521275
1488	0.9939923539	0.02814521722
1489	0.9939923539	0.02813749875
1490	0.994001878	0.02812219044
1491	0.994001878	0.0281051579
1492	0.9939923539	0.02809702942
1493	0.9939923539	0.02808304782
1494	0.9939923539	0.02807212077
1495	0.9939923539	0.02807212077
1496	0.9939923539	0.02807212077
1497	0.9939923539	0.02807212077
1498	0.9939923539	0.02807212077
1499	0.9939923539	0.02807212077
1500	0.9939923539	0.02807212077
1501	0.9939923539	0.02807212077
1502	0.9939923539	0.02807212077
1503	0.9939923539	0.02807212077
1504	0.9939923539	0.02807212077
1505	0.9939923539	0.02807212077
1506	0.9939923539	0.02807212077
1507	0.9939923539	0.02807212077
1508	0.9939923539	0.02807211409
1509	0.9939923539	0.02807211288
1510	0.9939923539	0.02807210321
1511	0.9939923539	0.0280720832
1512	0.9939923539	0.02807207804
1513	0.9939923539	0.02807206815
1514	0.9939923539	0.02807206292
1515	0.9939923539	0.02807205867
1516	0.9939923539	0.02807205018
1517	0.9939923539	0.02807204883
1518	0.9939923539	0.02807204883
1519	0.9939923539	0.02806601166
1520	0.9939923539	0.02806600462
1521	0.9939923539	0.02806600039
1522	0.9939923539	0.02806599545
1523	0.9939923539	0.02806598557
1524	0.9939923539	0.02806598035
1525	0.9939923539	0.02806597541
1526	0.9939923539	0.02806593596
1527	0.9939923539	0.02806591608
1528	0.9939923539	0.02806591608
1529	0.9939923539	0.02805321182
1530	0.9939923539	0.02805317254
1531	0.9939923539	0.02805315298
1532	0.9939923539	0.02805313325
1533	0.9939923539	0.0280531281
1534	0.9939923539	0.02805312561
1535	0.9939923539	0.02805311711
1536	0.9939923539	0.02805311196
1537	0.9939923539	0.02805303399
1538	0.9939923539	0.02805302334
1539	0.9939923539	0.02805302122
1540	0.9939923539	0.02805302122
1541	0.9939923539	0.02805302122
1542	0.9939923539	0.02805301705
1543	0.9939923539	0.02805297821
1544	0.9939923539	0.02805296117
1545	0.9939923539	0.02805295627
1546	0.9939923539	0.02805294648
1547	0.9939923539	0.02805294159
1548	0.9939923539	0.02805294159
1549	0.9939923539	0.02805293675
1550	0.9939923539	0.0280529326
1551	0.9939923539	0.02805291325
1552	0.9939923539	0.02805291325
1553	0.994001878	0.02803249854
1554	0.994001878	0.02803247918
1555	0.994001878	0.02803247409
1556	0.994001878	0.02803246567
1557	0.994001878	0.02803244885
1558	0.994001878	0.02803242958
1559	0.994001878	0.02803241033
1560	0.994001878	0.02803240343
1561	0.994001878	0.02803239505
1562	0.994001878	0.02803238666
1563	0.994001878	0.02803238666
1564	0.994001878	0.02803238219
1565	0.994001878	0.02803238219
1566	0.994001878	0.02803233466
1567	0.994001878	0.0280323294
1568	0.994001878	0.02803232414
1569	0.994001878	0.02803231934
1570	0.994001878	0.02803230658
1571	0.994001878	0.02803230418
1572	0.994001878	0.02803230178
1573	0.994001878	0.02803230178
1574	0.994001878	0.02803228802
1575	0.994001878	0.02803228802
1576	0.994001878	0.02803228802
1577	0.994001878	0.02803226884
1578	0.994001878	0.02803224968
1579	0.994001878	0.02803224968
1580	0.994001878	0.0280322281
1581	0.994001878	0.02803221801
1582	0.994001878	0.02803220133
1583	0.994001878	0.02803220002
1584	0.994001878	0.02803219536
1585	0.994001878	0.02803219536
1586	0.994001878	0.02801482664
1587	0.994001878	0.02801482188
1588	0.994001878	0.02801482188
1589	0.994001878	0.02801481985
1590	0.994001878	0.02801481509
1591	0.994001878	0.02801481509
1592	0.994001878	0.02801481261
1593	0.994001878	0.02801481261
1594	0.994001878	0.02801480449
1595	0.994001878	0.02801480321
1596	0.994001878	0.02800313195
1597	0.994001878	0.02800311914
1598	0.994001878	0.02800311438
1599	0.994001878	0.02800307628
1600	0.994001878	0.02800306925
1601	0.994001878	0.02800306925
1602	0.994001878	0.02800306429
1603	0.994001878	0.02800304526
1604	0.994001878	0.02800304265
1605	0.994001878	0.02800304265
1606	0.994001878	0.0280030379
1607	0.994001878	0.02800302799
1608	0.994001878	0.02798959947
1609	0.994001878	0.02798959947
1610	0.994001878	0.02797338553
1611	0.994001878	0.02797338339
1612	0.994001878	0.02797338339
1613	0.994001878	0.02797338093
1614	0.994001878	0.02797337847
1615	0.994001878	0.02797336846
1616	0.994001878	0.02797332843
1617	0.994001878	0.02797332603
1618	0.994001878	0.02797328569
1619	0.994001878	0.02797324581
1620	0.994001878	0.02797323578
1621	0.994001878	0.02797322573
1622	0.994001878	0.02797322076
1623	0.994001878	0.02797321074
1624	0.994001878	0.0279732007
1625	0.994001878	0.0279732007
1626	0.994001878	0.02797319826
1627	0.994001878	0.02797319329
1628	0.994001878	0.02797318833
1629	0.994001878	0.0279731783
1630	0.994001878	0.02797317334
1631	0.994001878	0.02797317334
1632	0.994001878	0.02795630286
1633	0.994001878	0.02795630038
1634	0.994001878	0.02795628032
1635	0.994001878	0.02795627545
1636	0.994001878	0.02795625541
1637	0.994001878	0.02795625045
1638	0.994001878	0.02795623044
1639	0.994001878	0.02795621044
1640	0.994001878	0.02795620545
1641	0.994001878	0.02795620295
1642	0.994001878	0.02795619809
1643	0.994001878	0.0279561956
1644	0.994001878	0.02795619066
1645	0.994001878	0.02795619066
1646	0.994001878	0.02795618819
1647	0.994001878	0.02795616844
1648	0.994001878	0.02795612856
1649	0.994001878	0.02795612614
1650	0.994001878	0.02795612614
1651	0.994001878	0.02794565767
1652	0.994001878	0.02794563849
1653	0.994001878	0.02794559875
1654	0.994001878	0.02794559379
1655	0.994001878	0.02794558888
1656	0.994001878	0.02794558888
1657	0.994001878	0.02794558888
1658	0.9940114023	0.02792791674
1659	0.9940114023	0.02792791674
1660	0.9940114023	0.02792791674
1661	0.9940114023	0.02792791674
1662	0.9940114023	0.02792791674
1663	0.9940304514	0.02792098429
1664	0.9940304514	0.02792097447
1665	0.9940304514	0.02792095463
1666	0.9940304514	0.02792093481
1667	0.9940304514	0.02792092998
1668	0.9940304514	0.02792092514
1669	0.9940304514	0.02792092025
1670	0.9940304514	0.02792091046
1671	0.9940304514	0.02792090551
1672	0.9940304514	0.02791510269
1673	0.9940304514	0.02790112347
1674	0.9940304514	0.02790110702
1675	0.9940304514	0.0279010677
1676	0.9940304514	0.02790104806
1677	0.9940304514	0.02790104806
1678	0.9940399762	0.02787697843
1679	0.9940399762	0.02787695092
1680	0.9940399762	0.02787695092
1681	0.9940399762	0.02787695092
1682	0.9940399762	0.02787499964
1683	0.9940399762	0.02787499964
1684	0.9940399762	0.02787499964
1685	0.9940399762	0.02787497641
1686	0.9940399762	0.02787496735
1687	0.9940399762	0.02787496735
1688	0.9940399762	0.02787496301
1689	0.9940399762	0.02787494769
1690	0.9940399762	0.02787494769
1691	0.9940399762	0.02787467295
1692	0.9940399762	0.02787466808
1693	0.9940399762	0.02787466345
1694	0.9940399762	0.02787466153
1695	0.9940399762	0.02787464016
1696	0.9940399762	0.02786520372
1697	0.9940399762	0.0278651818
1698	0.9940399762	0.02786517251
1699	0.9940399762	0.02786517132
1700	0.9940399762	0.02786516371
1701	0.9940399762	0.02786516371
1702	0.9940399762	0.02786516371
1703	0.9940399762	0.02786516255
1704	0.9940399762	0.02786515339
1705	0.9940399762	0.02786514411
1706	0.9940399762	0.02786513484
1707	0.9940399762	0.02786513484
1708	0.9940399762	0.02786513484
1709	0.9940495013	0.02784393894
1710	0.9940495013	0.02784393428
1711	0.9940495013	0.02784391587
1712	0.9940495013	0.02784391347
1713	0.9940495013	0.02784391347
1714	0.9940590264	0.02783101548
1715	0.9940590264	0.0278310062
1716	0.9940590264	0.02783098733
1717	0.9940590264	0.02783098487
